"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nhej1",2.34726890540787,-0.0331504966643744,0.267081363002893,-0.124121339997862,0.901219201937857,0.999979586229843
"1810031K17Rik",1.34595382324433,0.0326987402460363,0.184035063711658,0.177676686097536,0.858976895698027,0.999979586229843
"Fam134a",1.36486774662271,0.186103950071403,0.185251016910294,1.00460420231605,0.315087472964021,0.999979586229843
"Zfand2b",1.23583165431813,0.0172528044840592,0.19317899008591,0.0893099424341463,0.928835592727354,NA
"Atg9a",1.18930401540598,0.107019236112763,0.199169072233627,0.537328586775905,0.59104066243389,NA
"Ankzf1",1.17343359030018,-0.0490710923759455,0.198688084262154,-0.24697551721924,0.804927171672685,NA
"Stk16",1.27075843800423,0.173538266899199,0.192635102512906,0.900865235024195,0.367659977428997,NA
"Tuba4a",1.34236023237813,-0.0204444536504425,0.183714966879536,-0.11128354971671,0.911391499799925,0.999979586229843
"Dnajb2",1.1857623980958,-0.0342238332372374,0.197316592505714,-0.173446301715585,0.862300633072409,NA
"Dnpep",1.30682692893796,0.202424938754294,0.190175199437817,1.06441291689289,0.287141684829356,0.999979586229843
"Gmppa",1.20454906383257,-0.00992940416479816,0.195715269756522,-0.0507339267761313,0.959537541792007,NA
"Chpf",1.19313609341537,0.0903604261317967,0.198471149332434,0.455282424854834,0.64890606856553,NA
"Stk11ip",1.17724407026173,0.0242698372104964,0.198982226206744,0.121969874762984,0.902922876560934,NA
"Farsb",1.42991814430496,0.0902503833565531,0.199335630468886,0.452755902917418,0.650724520155552,0.999979586229843
"Ap1s3",1.20082107185096,-0.0962840393518928,0.194913432473402,-0.493983601489507,0.621317760709739,NA
"Wdfy1",1.18528013011397,0.0442898152809121,0.198492471075831,0.223130958271923,0.823433584455881,NA
"Mrpl44",1.21623347933402,0.044793980669689,0.19547141622715,0.229158725783393,0.818745551050395,NA
"Serpine2",1.20494156289805,0.119279971679122,0.197910157746956,0.602697572661384,0.546709896640468,NA
"Cul3",1.29048150879721,0.0696511640592236,0.190324496694498,0.365960059103821,0.714394879455724,0.999979586229843
"Dock10",1.53068260575184,-0.00852998920491912,0.171394436851236,-0.0497681801208219,0.960307123832282,0.999979586229843
"Mff",1.48771789417076,0.0656364508213874,0.174683077886039,0.37574590289855,0.707105808697572,0.999979586229843
"Agfg1",1.23629120057271,-0.056962874376764,0.192131198098526,-0.296479046300191,0.766864266680505,NA
