"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Bcas3",47.4258231936943,7.40929533808821,0.3230694300236,22.9340650941408,2.12525736611779e-116,2.85555815988027e-115
"4930502E09Rik",47.3332215857366,7.408366725233,0.349893391252715,21.1732113564906,1.68663967696138e-99,1.64411934897076e-98
"Pate4",47.2920071879971,7.40705678575683,0.327862307060014,22.591974210689,5.19725351003196e-113,6.63316951647111e-112
"Cdc42ep5",47.2550060192002,7.40545035530408,0.301248784997978,24.5825069646465,1.94355461774212e-133,3.5411361621689e-132
"Gm5478",47.1379859970273,7.40230222394578,0.311000837876532,23.8015507433601,3.21854109907685e-125,5.03017501113208e-124
"Hspb1",47.4628977482417,7.39779560312623,0.338160792760005,21.8765621607012,4.34379323264934e-106,4.8346696533965e-105
"Kank1",46.877817003074,7.39414937080749,0.295264144103907,25.0424899821409,2.10778362002924e-138,4.16766306687599e-137
"Gm2002",46.8464637004222,7.39313526972926,0.330395235055801,22.3766401125023,6.64681486017732e-111,8.18310697408623e-110
"Gstm2",46.8697548697739,7.39060506567803,0.282292226914924,26.180689232741,4.40983641170318e-151,1.01406810877051e-149
"Vmn1r230",46.6538012919507,7.38711115177348,0.316790568821721,23.3185955606232,2.87165504464337e-120,4.11249364418063e-119
"Foxh1",46.6035662966675,7.38553450288168,0.319339533861219,23.127529540678,2.44746726352306e-118,3.39330122592042e-117
"1700018G05Rik",46.5683928742773,7.38441291545817,0.291187042982697,25.3596892218071,7.02632161930183e-142,1.44969955939745e-140
"Il12rb2",46.5506963938965,7.38364272751456,0.282767916812992,26.1120243439701,2.66234610885857e-150,6.09537135449199e-149
"Asgr2",46.4421998150356,7.38041415009952,0.320577871702373,23.0222195652717,2.79275889830103e-117,3.8063189162223e-116
"Atp6v1a",50.8829582768157,7.38003008204952,0.300604316905319,24.5506457060429,4.25686633714757e-133,7.70219836392039e-132
"Fam110c",46.4296450990387,7.3799893733624,0.344264600523834,21.4369684310643,6.04238673193657e-102,6.17245767919939e-101
"Ano5",46.3979823796171,7.37899642278234,0.315272729126937,23.4051211572168,3.79007053031792e-121,5.54178380063293e-120
"Pepd",53.3322058928342,7.37534934209369,0.310682437848041,23.7391897436477,1.420915544645e-124,2.20094336588929e-123
"Zbtb34",46.7853001965755,7.37371600999126,0.270769022825788,27.2324948143551,2.67898253594837e-163,7.1166864313743e-162
"Xpo6",48.2565728586876,7.3680313014524,0.293240234742739,25.126263140242,2.56894549570777e-139,5.13789099141555e-138
"1700060C16Rik",46.027972996271,7.36724448782248,0.305986002694632,24.0770637314898,4.34760131806242e-128,7.22754104467701e-127
"Folh1",45.9959693299332,7.36625101841912,0.238443216072808,30.8931037743168,1.47843579229625e-209,5.65379841449555e-208
"Olfr1242",45.903837399224,7.36329413467767,0.288889946782315,25.4882325144602,2.66213465522941e-143,5.59208969830885e-142
"Pcnxl3",49.0694492934032,7.36109962790514,0.286416191873087,25.7007104932353,1.14770042469505e-145,2.47561827144965e-144
"Cep192",46.3531682495078,7.35979203995709,0.315395791956624,23.3350990331833,1.9526933765734e-120,2.81278511866602e-119
"Taf3",50.5929368845162,7.35730168789884,0.329488989102909,22.3294311228135,1.91347413596859e-110,2.32828321439535e-109
"Dhtkd1",45.6857482889411,7.35627643717691,0.334196781745942,22.0118111214164,2.21946603045665e-107,2.54349345312485e-106
"Sun3",45.5834496267109,7.3530055986326,0.313425088240387,23.4601691903907,1.04093867242179e-121,1.54366473580732e-120
"Efcab3",45.5059432376991,7.35049696905484,0.29087842840462,25.2699968484087,6.82886646185335e-141,1.40065551791255e-139
"Gys1",46.9657700131033,7.3462973235069,0.311255650219684,23.6021332249612,3.6645459945513e-123,5.55266475807192e-122
"Col7a1",45.3694002039945,7.34583601259445,0.275320158148574,26.6810685494025,7.80687436728811e-157,1.94056591415447e-155
"Pycrl",47.9821173009498,7.34415805130788,0.28135463255633,26.1028509983304,3.38397354798472e-150,7.73056539189507e-149
"Glb1l3",45.2606254368678,7.3425113728073,0.313455461438204,23.4244167867365,2.41032313833458e-121,3.53423786014228e-120
"Mesdc2",52.1975192332263,7.34152723517943,0.301363623708191,24.3610265394479,4.42994081900291e-131,7.79908636600175e-130
"Jagn1",54.594005392262,7.33787801821644,0.31051226236422,23.6315241219343,1.82822327381064e-123,2.78637240563257e-122
"Snord7",45.0905911132945,7.33700627205895,0.334279520653315,21.9487160257964,8.90820040353572e-107,1.00325363767975e-105
"Cd151",47.2043691161196,7.33255819895604,0.304803993672266,24.0566342672013,7.11455767224328e-128,1.17339624167804e-126
"Ctsw",64.409946780461,7.3324012958326,0.279060679785893,26.2752936080365,3.67496405093611e-152,8.58313751493802e-151
"Vmn1r34",44.8941583345625,7.33058885769776,0.340092551643658,21.5546880467368,4.7848304310024e-103,5.03564815520817e-102
"Trpc6",44.7384566088545,7.32520547975652,0.309341007898259,23.6800336609938,5.79129188932815e-124,8.89133637126263e-123
"Lilrb3",49.0735937800186,7.32295607340428,0.253319543986715,28.907979061372,9.47757345569633e-184,3.08242575942273e-182
"Adam34",44.6169514000026,7.32146085675935,0.314817009285953,23.2562429627465,1.22998536338834e-119,1.74708125085364e-118
"Blvra",50.8976179511071,7.31950830806333,0.265723864701258,27.5455436277519,5.00420173168198e-167,1.38946452337127e-165
"Gm9962",44.5514037307231,7.31933376646074,0.288514130539582,25.3690651226408,5.53715557745532e-142,1.14471097482443e-140
"Gsta1",44.4374313790746,7.31554848326578,0.237504038150874,30.8017856884547,2.48006128305937e-208,9.31361143710065e-207
"Mrgprx1",44.409356731198,7.31462049185622,0.285887302698132,25.5856780725226,2.2021767018359e-144,4.70157970698707e-143
"Vmn1r101",44.4077865253662,7.31456204761706,0.298866135127922,24.4743756079498,2.76937314903749e-132,4.96774152507755e-131
"Ppp6r1",48.5832521720578,7.31422309186482,0.304454903699867,24.0239950251392,1.56137781626301e-127,2.53906299093237e-126
"Parl",50.1033253740569,7.31120761719144,0.328105118421276,22.2831257627749,5.38645997080235e-110,6.51618100755232e-109
"Olfr311",44.3003008213054,7.31096192559509,0.301294288520549,24.2651859133946,4.57182818728176e-130,7.87621885729729e-129
"9130221H12Rik",44.7997028290651,7.31039788414028,0.249661806515035,29.281202384074,1.79982762753373e-188,6.12058645975639e-187
"Slco4c1",44.2016415713912,7.30768285367482,0.310293948513664,23.5508390952492,1.23074858245964e-122,1.84612287368946e-121
"1700030L20Rik",44.1263303678147,7.30517155119018,0.300305899871982,24.3257676732435,1.04661930639335e-130,1.82415785621813e-129
"C030016D13Rik",44.1105287912463,7.30467032918357,0.306854796021376,23.8049736353957,2.96628073233501e-125,4.64287418974175e-124
"Pex11b",47.4673696902926,7.29534254988208,0.291177563790961,25.0546177215751,1.55483900417237e-138,3.08178597520787e-137
"Scn3a",43.8365056827342,7.29466387070529,0.275674875093449,26.4611124544177,2.71822062969125e-154,6.50876682889374e-153
"Coq6",47.8366031480162,7.29348587595022,0.312772119114942,23.3188491883124,2.85469047899958e-120,4.09381436823566e-119
"BC089491",43.6615794748588,7.28963770659279,0.211945158880476,34.3939807122638,3.10206487103875e-259,1.8719975291124e-257
"Med29",50.7105998683643,7.28591716818328,0.324428099010181,22.4577254264115,1.07554833954331e-111,1.33994327742628e-110
"Fgd3",44.9776526645923,7.28280521399934,0.331247397377325,21.9859998045614,3.92064374191432e-107,4.45391955011812e-106
"Bsnd",43.4310912320432,7.28183401650892,0.299610811533265,24.3043099120621,1.76507129979765e-130,3.05594433994817e-129
"Npy1r",43.439901237978,7.28183192926933,0.338098121439017,21.5376290713368,6.91570105440701e-103,7.21277912167924e-102
"Ceacam10",43.3910105715167,7.28044632905998,0.259677638723327,28.03647770695,5.83931805937113e-173,1.75179541781134e-171
"4930519F24Rik",43.2401211692131,7.27529106614609,0.321319432318194,22.6419268005601,1.67557263498387e-113,2.1622964535515e-112
"Foxg1",43.1524958526972,7.27234777349445,0.283394475555729,25.6615721221579,3.1405494649215e-145,6.76027554923309e-144
"Gm98",43.0599883595528,7.26916818581289,0.314883688786891,23.0852484414732,6.51326130197128e-118,8.95895230468777e-117
"Derl3",42.9492358965618,7.2652331339288,0.337097283423868,21.5523336769031,5.03445003022448e-103,5.28769198345508e-102
"Mlc1",42.8203461586195,7.260920254532,0.323209010916381,22.4650922755694,9.11224584701798e-112,1.13658120242375e-110
"Blvrb",55.8073794825262,7.25893219721547,0.207417797460852,34.9966699390177,2.5281616679419e-268,1.66000049140336e-266
"Ttll12",43.7177274251098,7.25744433732249,0.309104765549429,23.4789144205606,6.69907980924983e-122,9.96273407529461e-121
"Gm7861",42.7008033123535,7.25682824437161,0.319849998599538,22.6882234677055,5.8555379074772e-114,7.60345967090323e-113
"Plac8l1",42.6916818420236,7.25651534593859,0.301084222766762,24.1012806292408,2.42360811244871e-128,4.0419279063841e-127
"Fam83a",42.6809998207824,7.25616655032094,0.290063635995799,25.0157746434166,4.11797984888548e-138,8.1269772443033e-137
"Gem",47.1028055871466,7.25344694419353,0.314125814913027,23.0908973406143,5.71545749557338e-118,7.87194937385041e-117
"Asb5",42.5865206215843,7.25294483585972,0.329770683584507,21.9939042398263,3.29392453890497e-107,3.75831390012763e-106
"AW551984",42.5385231255285,7.25120880111543,0.338460415304551,21.424097097413,7.96643145638048e-102,8.12202582076291e-101
"Olfr1396",42.5262120101655,7.25082744970725,0.328754253830056,22.0554635118286,8.46599627926739e-108,9.79878061591481e-107
"4930438E09Rik",42.5067563537712,7.2501173169897,0.303997685041062,23.8492517336452,1.03090580137965e-125,1.63070554036417e-124
"Tatdn2",44.5221741424557,7.24955244403117,0.318324346905086,22.7741060792712,8.28127924742355e-115,1.08477484746677e-113
"5730455P16Rik",45.266547928533,7.24329531316262,0.299001863268937,24.2249169753422,1.21568275600331e-129,2.07720588750811e-128
"Mir302d",42.1783544850248,7.23877961513725,0.325301789121227,22.252504773159,1.0666634132897e-109,1.28146904887739e-108
"Tekt3",42.1418792484959,7.237457393726,0.318679863660734,22.7107458582039,3.50837449219839e-114,4.57271282129228e-113
"Mir466f-1",42.1048822228353,7.23613298808283,0.313216950140127,23.1026225906533,4.35730299984434e-118,6.017227952166e-117
"BC023829",42.0926750683576,7.23557904722538,0.322196049922979,22.4570693804441,1.0915435528316e-111,1.35663270137641e-110
"Gm4567",41.9424797834851,7.23047977168849,0.304677604415728,23.7315761542572,1.70289971762362e-124,2.62992204911103e-123
"Olfr972",41.9150068898183,7.22950561810616,0.296676801767075,24.3682875608931,3.71053810782182e-131,6.55465614985784e-130
"Map3k13",41.8635661323344,7.22767658478711,0.298724309325485,24.1951403322585,2.50283730197774e-129,4.24871893213782e-128
"Gas8",42.3615223262561,7.22762609397173,0.314999087474062,22.9449112120583,1.65635181308322e-116,2.23414895718201e-115
"1700019B21Rik",41.7586837089551,7.22397953636736,0.296226519801481,24.386673891347,2.36839562730086e-131,4.19797119677775e-130
"Dll3",41.624006709565,7.21921243515163,0.209167501775466,34.5140252375401,4.9418777858949e-261,3.03489435792604e-259
"Klra5",41.4269559672768,7.21140962612968,0.332811247377064,21.6681668151659,4.0974665922541e-104,4.40098263612477e-103
"Pdlim2",52.5993454890454,7.20988945417426,0.28599341733327,25.2099839269116,3.11325701622758e-140,6.28673176971294e-139
"Armcx4",41.1157538818153,7.20084276622953,0.271217506755659,26.5500662267971,2.56368035115343e-155,6.26810839954142e-154
"Src",41.0201180431905,7.19743073221799,0.323206004458746,22.2688645412733,7.40539615116745e-110,8.93784229112002e-109
"Rdh9",41.00884512448,7.19713571921447,0.33394882245881,21.5516128076845,5.11344707121196e-103,5.35987825536675e-102
"Akap5",40.9534406101779,7.19474119081139,0.324146474718767,22.195956926737,3.75768128704398e-109,4.4630480815403e-108
"Zfp459",40.9040577183108,7.19326956586352,0.300446041467531,23.9419681841303,1.12034894641036e-126,1.79668863295302e-125
"Tmem111",46.5766003222898,7.18865381467978,0.301902947092077,23.8111415735446,2.56050396238978e-125,4.01376296807047e-124
"Ghrl",40.7007452704031,7.18614296691099,0.308151012775298,23.3201990874231,2.7660677936168e-120,3.97217988519387e-119
"Slc13a5",40.6863609208652,7.1856289327583,0.298445397431115,24.0768629525166,4.36870545374416e-128,7.25107868634167e-127
"Vwa2",40.6475531943943,7.18426874580638,0.292553581727642,24.5571040469937,3.63167447722268e-133,6.58240998996611e-132
"Pcdha9",40.6342226153733,7.18373528073533,0.309740071069639,23.1927863124956,5.38423074251272e-119,7.54515019487689e-118
"Gm4736",40.5508687149823,7.18071963384551,0.303210439644514,23.6822968307563,5.48855855792437e-124,8.4514087529101e-123
"Slc35a1",44.3913165305158,7.1805698284093,0.342389171130686,20.9719536534891,1.18304991679655e-97,1.11170487230927e-96
"Mirlet7f-1",40.5196030986341,7.17963116453381,0.321278506396756,22.3470634405511,1.28950604567924e-110,1.5745547505136e-109
"Lig4",40.4705679671741,7.17753400355787,0.323294585551901,22.2012193346975,3.34259667771597e-109,3.97456825915202e-108
"9130015L21Rik",40.4584086452823,7.17741193842744,0.275706478932846,26.0328011376753,2.10684692395055e-149,4.76092681516098e-148
"Nme1",91.9983399407125,7.17308074669855,0.280517555233254,25.5708800140299,3.21726601561619e-144,6.84078558106579e-143
"Dram2",45.2083952830631,7.17241397680708,0.323269694315392,22.1870905405981,4.57661041271796e-109,5.42336126092798e-108
"Xpo7",44.9740117273187,7.16948006509462,0.339624923639517,21.1099938963974,6.43810070464185e-99,6.20053241295765e-98
"Pemt",40.6991953012476,7.16887434571442,0.332989159821476,21.5288520189601,8.35782802001894e-103,8.69947403080735e-102
"Aldh3a2",41.6336100694079,7.16686404384376,0.297012369556311,24.1298503983181,1.21543323411138e-128,2.04333703125971e-127
"Gm8267",40.10031633021,7.16422661639268,0.322103691950284,22.2419885131228,1.34846122655811e-109,1.61444211069572e-108
"2310046A06Rik",40.0966484545748,7.16411713148621,0.217430626924843,32.9489788665447,4.37530979555845e-238,2.22820654954294e-236
"Gm7092",40.0755595787747,7.16334212757518,0.218249135432709,32.8218579806644,2.87223112428621e-236,1.4347412888779e-234
"Gm10532",40.0435958580358,7.16216829422092,0.28559378798287,25.0781655469709,8.60859939984581e-139,1.71514843004561e-137
"Dhx58",41.9427226362867,7.16182850312277,0.317195201167695,22.5786155552097,7.03170119499301e-113,8.93077378050208e-112
"Ldhc",39.9127972100667,7.15733304025284,0.29784383083137,24.0304894691779,1.3354331553916e-127,2.18868479470775e-126
"Gm4759",44.5278038902532,7.15629581782671,0.324407372080457,22.0595967715921,7.72685232992837e-108,8.95320070193698e-107
"Vmn1r198",39.8717206089958,7.15585730444765,0.326694377279343,21.9038275590797,2.38849316390885e-106,2.67265473003305e-105
"Klri1",39.8594185542619,7.15537662963014,0.293995565538982,24.3383828477555,7.69584256982566e-131,1.3458056353263e-129
"Szt2",41.6369889840309,7.15195041353056,0.306762552385731,23.3142877378902,3.17566072410295e-120,4.54162985748422e-119
"Olfr1080",39.6887419968281,7.14906170864569,0.298407596446595,23.9573717082806,7.74211596449634e-127,1.24350293337449e-125
"Olfr1020",39.6031071474571,7.14589593832203,0.30499916740223,23.4292309686803,2.15281238145712e-121,3.17000864067876e-120
"Iqsec3",39.593344587766,7.14549165286266,0.297631461076564,24.0078506049618,2.30242225469121e-127,3.73249818928203e-126
"Nrsn1",39.5326895941881,7.14322385453613,0.307666475565462,23.2174267326577,3.03627953339249e-119,4.28361599035373e-118
"1700091E21Rik",39.3727802634953,7.13726803607509,0.281945535379853,25.3143502572557,2.22024240041711e-141,4.56286036621154e-140
"Vmn1r233",39.33480655687,7.13581712769597,0.296563533931722,24.0616809258109,6.29978600029813e-128,1.04231007675297e-126
"Mycl1",39.3142388990992,7.1348978548601,0.326814023371678,21.8316759521232,1.16085502765849e-105,1.28111273665482e-104
"Tas2r139",39.2811745649752,7.13379225891214,0.312744147965655,22.8103141347846,3.62245976610156e-115,4.7630327403149e-114
"Gm3500",39.2658391491897,7.13325752672235,0.311812506548561,22.8767524615355,7.91812854636699e-116,1.05038452381285e-114
"Tmem196",39.2326600428479,7.13200322729243,0.328019125660794,21.7426444660049,8.10895871455336e-105,8.81849260207678e-104
"2210020M01Rik",39.6475364293627,7.12848108576236,0.335151701893476,21.269416343373,2.17975733726953e-100,2.16730158105656e-99
"Prkca",45.6500505483737,7.12746536188769,0.314956033076897,22.6300328088889,2.19440414340982e-113,2.82485564207134e-112
"Zfp36",53.4204069892057,7.12729142542703,0.25370542618668,28.0927827699777,1.20013259018305e-173,3.64226286090438e-172
"Hist2h3c2",39.1113797290986,7.12728373079523,0.283330014927575,25.1554136705817,1.23302546883329e-139,2.47553574896529e-138
"Spag4",38.8946782702919,7.11918203233704,0.336302325620559,21.1689943541141,1.84451264108705e-99,1.79633507210343e-98
"Kcnv2",38.8846508163909,7.11882048048842,0.304442065759515,23.3831696770568,6.3398536313107e-121,9.20557328385031e-120
"Defa26",38.817562591413,7.11633428696053,0.29792310839024,23.8864797209321,4.23302132957008e-126,6.73669857937677e-125
"4921525B02Rik",38.7352319361611,7.11313549106427,0.296241266341415,24.0112918058704,2.11953586162192e-127,3.44136149227571e-126
"Dera",42.3536713419785,7.11246042592907,0.301266786996795,23.6085115682026,3.15148054450774e-123,4.78218850067744e-122
"Col6a5",38.7106542568945,7.11223176217734,0.324223229211861,21.9362190040058,1.17253707592767e-106,1.31626742717042e-105
"Snx22",38.6958541019206,7.11114739091864,0.352794783702188,20.1566114903828,2.35465670376866e-90,1.87082313450113e-89
"Ntn5",38.6214554842744,7.10881587663671,0.298870792516718,23.7855824477699,4.70930177822146e-125,7.32714017356663e-124
"Deptor",38.5856953152204,7.10669693125837,0.298683672803578,23.7933893893555,3.90981285462713e-125,6.09230540332944e-124
"Adam18",38.5569989833913,7.10637482606098,0.312244769090832,22.7589875941004,1.16914134999787e-114,1.52763901051035e-113
"Auh",41.7530831744473,7.10603551129088,0.25778019910693,27.5662581373956,2.82560124352247e-167,7.88750721453867e-166
"Csf3r",38.8422399072597,7.10529699216415,0.325174001171415,21.8507536474867,7.64607182495511e-106,8.4920201970778e-105
"Olfr545",38.4666591346755,7.10290362905232,0.297336928621177,23.8884004822078,4.04286581660407e-126,6.44389604967123e-125
"Kcns1",38.3454955419929,7.09825481371439,0.295452756465543,24.0250079187947,1.52377737298485e-127,2.48566183968153e-126
"Slco1c1",38.3031183725176,7.09660599705529,0.300864165798367,23.5874085510445,5.19009292800692e-123,7.83014019774455e-122
"Hesx1",38.2265115645029,7.09362304649728,0.283966158526596,24.9805226203843,9.95429119938154e-138,1.9497711092222e-136
"Rpp30",41.7576585824413,7.0910329749905,0.326749932050583,21.7017121640679,1.97664227664839e-104,2.13624693252683e-103
"1700001J03Rik",38.1472786937683,7.09062435868175,0.31699346598285,22.3683612427058,8.00227098315482e-111,9.84024841744833e-110
"C230091D08Rik",38.0753939888102,7.08786782334848,0.232582575129128,30.4746295779611,5.65237185085663e-204,2.07055305694538e-202
"Hspb9",38.0340300884283,7.0861602587003,0.301428515818052,23.5085928730699,3.33160180482699e-122,4.97595462695191e-121
"Gabrr2",37.9976033061964,7.0848035658619,0.258599411422235,27.3968278848632,2.99188850622997e-165,8.13419687631272e-164
"Gmcl1l",37.9840890163565,7.08420633797175,0.325237220892893,21.7816593024718,3.46300730757482e-105,3.7936827167976e-104
"Pcdhga2",38.3643616473414,7.08198465552857,0.331894348165414,21.3380694629935,5.03302754217563e-101,5.06700169144779e-100
"Dnase1",37.9081926399449,7.08117230076372,0.325394374333047,21.7618153825733,5.33923099925913e-105,5.83070832973486e-104
"Sema5b",37.8626453666645,7.07956215340879,0.261606878916027,27.061834852138,2.77172691133337e-161,7.23420723858009e-160
"1700113I22Rik",37.8451433442115,7.0788162191337,0.334700984976071,21.1496725043692,2.7786402185145e-99,2.69350082463244e-98
"Tmcc1",38.9619430101549,7.0777377229049,0.308724501868587,22.925740199,2.57318294865926e-116,3.45296015218543e-115
"Macc1",37.732250922252,7.0744477826971,0.313792498398793,22.544986954106,1.5038825039539e-112,1.90079096141389e-111
"Itga6",38.9255370589168,7.06907814415839,0.291835498699952,24.2228179082024,1.27920621649455e-129,2.1821753104907e-128
"Fam73b",37.5573956263338,7.0672518240153,0.324113730714586,21.8048516748546,2.08681778372558e-105,2.29330291179948e-104
"Ift122",37.5458049383165,7.06665207503942,0.317822739361163,22.2345704062702,1.59084016385386e-109,1.9024480310005e-108
"Gm5918",37.5234104825147,7.06609776256683,0.321136738284086,22.0033926990813,2.67223950687213e-107,3.05231733607714e-106
"Hist1h2ba",37.4730929558393,7.06422750965504,0.322323604658911,21.9165689622097,1.80564323739986e-106,2.0226304075595e-105
"Kcp",37.4522688167647,7.06344787135543,0.31732954177497,22.2590302555707,9.22206435912247e-110,1.11175925992192e-108
"Lonrf1",38.3105899918185,7.06258000155827,0.320972189903913,22.0037131680241,2.6534241215027e-107,3.03414543575994e-106
"Pddc1",43.0734232764393,7.06016738536602,0.257724799803639,27.3942103776787,3.21461646716916e-165,8.71703790058339e-164
"Snip1",41.2694718795633,7.0595524669623,0.313355136449548,22.5289189350784,2.1616773514634e-112,2.72559318227994e-111
"5830415F09Rik",37.7915966892818,7.05934757695974,0.311899177372627,22.6334280084552,2.03179952980564e-113,2.61876383841615e-112
"Agps",39.0781083838886,7.05851293399579,0.272447979826688,25.9077455391151,5.44739022407883e-148,1.20744700508244e-146
"Krt20",37.2558004449561,7.05564667385493,0.307049540060881,22.9788543974238,7.58619724177258e-117,1.02857011953384e-115
"Tnni1",41.8513891460879,7.05470388757338,0.308905966449796,22.8377067903605,1.93623899030282e-115,2.5523150326719e-114
"Itih3",37.2264287458364,7.05450359377219,0.299054566784629,23.5893525038614,4.9570697283804e-123,7.48940780959354e-122
"Cog2",38.4952292088866,7.05209865249458,0.311765919059523,22.6198510528926,2.76411488320353e-113,3.54513014504236e-112
"Xaf1",40.6588139897496,7.05007482123113,0.291577935650466,24.1790408643352,3.69687424655193e-129,6.25532692609436e-128
"Mir184",37.1102609095579,7.04987646233344,0.305149643668069,23.1030139101262,4.31801510398223e-118,5.97087121663238e-117
"Abcb10",38.4351907761454,7.04985716190188,0.321095131150974,21.9556650910012,7.64544303326066e-107,8.62901894780987e-106
"Nomo1",37.5777385100435,7.04975025317583,0.325066838724103,21.6870791276228,2.71699404537829e-104,2.93334207174243e-103
"Psd2",37.0868704772381,7.04894600476588,0.27525969669355,25.6083476420217,1.23157035778112e-144,2.64559558338166e-143
"D630032N06Rik",37.0358509295318,7.04691064794398,0.328328157234754,21.463010383558,3.452127219002e-102,3.54377661419674e-101
"Foxn3",43.9966221921158,7.04608091359766,0.299746913559379,23.5067671921227,3.47796766527813e-122,5.18714034650052e-121
"Etl4",36.9872530343461,7.04415946352048,0.328017902103009,21.4749238329936,2.67157621102463e-102,2.75061692732713e-101
"Gm5",36.8934969082667,7.04124995694945,0.330118383547238,21.3294693900071,6.04901253959513e-101,6.07812232082514e-100
"Igfbpl1",36.8370475448248,7.03897696265309,0.312587533254641,22.5184187269522,2.73970992485722e-112,3.44609296572403e-111
"Olfr1232",36.8062984466214,7.03768245127466,0.329612094918271,21.3514083972546,3.78362829607329e-101,3.81652941169132e-100
"Gdf15",36.7942348965543,7.03726679654776,0.29193140271537,24.1058917646109,2.16825313078697e-128,3.62185002966655e-127
"Twsg1",37.2842071326844,7.03701864110418,0.335129827152589,20.9978881942375,6.85663138856871e-98,6.48398837832041e-97
"Aldh1b1",37.5839066618907,7.03495570421144,0.30031303734982,23.4254089209479,2.35485219324567e-121,3.46262773204012e-120
"Gm19782",36.7145344790197,7.03408561582918,0.319653189566958,22.0053665829471,2.5584291583546e-107,2.92872811548487e-106
"Prmt10",37.571753461263,7.03405946162339,0.278382990083682,25.2675619997794,7.2629087775914e-141,1.48676014976577e-139
"Pik3c2a",38.0139090355785,7.03252059816934,0.338368388145998,20.7836217700543,6.0887547475197e-96,5.4988407927427e-95
"Ykt6",39.202858746371,7.02953306791315,0.333083498081929,21.1044170857846,7.24424603309542e-99,6.97050033046232e-98
"Rps27l",71.852249615073,7.02902042252385,0.313067020410232,22.4521267468967,1.21993417197913e-111,1.51440104107754e-110
"Samd9l",49.3930989235512,7.02898280732255,0.295030203465537,23.8246210888154,1.85630256530829e-125,2.92304657342662e-124
"Pros1",36.6728734819052,7.02825489758802,0.31265903770561,22.4789756572001,6.6659734608517e-112,8.334462626502e-111
"Hist1h2ab",36.5544644337747,7.02760187863089,0.320137062123478,21.9518534718117,8.31417646642949e-107,9.37365035739998e-106
"Tsta3",41.2801967785483,7.02728101741406,0.312791297485072,22.4663571970043,8.85644768759218e-112,1.10599657725433e-110
"Slc14a1",38.5707831367716,7.0227165145681,0.30572959398173,22.9703524055567,9.22603156385502e-117,1.24766540837625e-115
"Prr19",36.4108101761231,7.02177362583337,0.24435387901269,28.736084134227,1.35186323821098e-181,4.32927981807442e-180
"Omt2b",36.3737503472575,7.02026061827603,0.296635568219509,23.6662806837819,8.02459081907599e-124,1.23020158812266e-122
"Tyw1",37.2437950523898,7.01882784916691,0.319792220267533,21.9480881783024,9.03206463906894e-107,1.01610727189526e-105
"Gpr162",36.3284408371093,7.01840412413092,0.331292389371046,21.1849241012003,1.31537603641017e-99,1.28581702435601e-98
"Ddx1",40.6067633760933,7.01721577387134,0.299940985072578,23.395321490237,4.76890287941782e-121,6.96326518337371e-120
"D130040H23Rik",38.3356969604986,7.01441972077837,0.316092068402987,22.1910652684763,4.18951377676183e-109,4.97028679879471e-108
"Gas2l2",36.2119633407198,7.01368021716987,0.305791705058569,22.9361362690546,2.02648008058493e-116,2.72634691253951e-115
"Ncaph",36.2134361366925,7.01296873363529,0.310356841342019,22.5964689655636,4.69442983930571e-113,6.00374198444025e-112
"Vmn2r69",36.1665810143068,7.0118244033426,0.299874735610609,23.3825113311564,6.4383849973084e-121,9.33565824609718e-120
"Fam176a",36.1332131341305,7.01027868861936,0.324411176518084,21.6092391262869,1.47051736508734e-103,1.55859911588953e-102
"Lpin1",37.4923240559723,7.00984850276788,0.299103332574002,23.4362099627678,1.8274864499188e-121,2.69476815496501e-120
"Mfhas1",39.4933655708925,7.00953961911472,0.283857709459205,24.6938497195268,1.24522552789918e-134,2.34237018221036e-133
"Scg5",36.02707068299,7.00587533812136,0.341948530301329,20.4880989894815,2.74919938660268e-93,2.33917209422429e-92
"Olfr822",36.0098374093216,7.00537713371669,0.321320455714923,21.8018399050569,2.22875811385552e-105,2.44414230132895e-104
"Rgp1",36.8638619460829,7.00500008343942,0.316376723749197,22.1413256968694,1.26461983918644e-108,1.48845897644943e-107
"Zfp879",35.9200129641574,7.00167319455191,0.353801013354011,19.7898619005539,3.6403784950536e-87,2.68022224882648e-86
"Liph",35.8987032339144,7.00085126080668,0.333908662637321,20.9663660879944,1.33046379668585e-97,1.2479822136029e-96
"Vegfb",36.3343078780096,7.0000533475684,0.309940431632353,22.5851571242302,6.06430013830237e-113,7.73031665981401e-112
"Sesn3",42.9557567644175,6.99943930632931,0.317419479013767,22.0510704890475,9.32908180289956e-108,1.0785782283751e-106
"Tktl2",35.8609160066294,6.99929210012009,0.306801892298312,22.8137188062533,3.35126265244173e-115,4.41200278581232e-114
"Ccdc87",35.8482460552277,6.99883524178891,0.348299363470531,20.0943095963512,8.27575231050889e-90,6.50593781036994e-89
"Xkr9",35.8269117294375,6.99787437105681,0.324325037755375,21.5767318474346,2.97142773071327e-103,3.13984873569297e-102
"Gm15412",35.7570875599332,6.99499306286205,0.252696791821493,27.6813686966132,1.17041387114853e-168,3.32041326488878e-167
"4933421O10Rik",36.1905508414417,6.99467329620756,0.322589157296853,21.6829150577151,2.97431928154223e-104,3.20452975224983e-103
"Snx31",35.7467241703905,6.9945673911655,0.302290078652466,23.1385939702207,1.89387134341263e-118,2.63978862820131e-117
