"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nle1",102.382198474376,8.46105900639435,0.282747913568195,29.9243905980358,9.47927764886959e-197,2.26980868472933e-195
"Ppp2r2b",96.2569718277593,8.45471822697218,0.270261908044703,31.2834253563167,7.84240068447445e-215,2.17174172800831e-213
"Sertad2",114.328116395244,8.44997233608783,0.286804268993194,29.4625054423034,8.70659482937163e-191,1.97803547677477e-189
"Eid2",96.2306263863901,8.44377315860696,0.186629836334102,45.2434258340721,0,0
"Olfr955",95.0160226322815,8.43582621811628,0.25964083554248,32.4903677054147,1.4586036462596e-231,4.65682632016828e-230
"Atp1a3",108.926526329938,8.43454006744399,0.188872172365941,44.6573995617629,0,0
"Gm805",94.9166989827242,8.4343073514315,0.263673027812532,31.987751729495,1.614154223606e-224,4.87045378452216e-223
"Pde8a",96.0888090363488,8.4307094057725,0.269687316376795,31.261052685153,1.57983021930819e-214,4.36334060570834e-213
"1700012I11Rik",94.0297356987096,8.42058567985485,0.32831036028316,25.6482484213788,4.42262715403898e-145,5.78599341956979e-144
"Klhdc4",125.157109227067,8.41497886042127,0.243049987583535,34.6224204497401,1.16203195076104e-262,4.28678924591707e-261
"Olfr493",93.3993515666824,8.41082193193155,0.280333378528353,30.0029271436933,8.98750869999789e-198,2.18716994937012e-196
"Aqp11",92.7243154288111,8.40022684036198,0.255705958017948,32.8511189394045,1.0978706413121e-236,3.60433002996803e-235
"Ptpn3",92.4240284267149,8.39554696988239,0.254423060865712,32.9983726369587,8.57090234065699e-239,2.84064191861775e-237
"LOC100504608",91.746364639379,8.38483902028486,0.264623129146129,31.6859642894429,2.42515457977084e-220,7.09204868706093e-219
"Mlh3",92.3550221330202,8.3832005454931,0.261537045589376,32.0535873860679,1.95666669930118e-225,5.99049863363765e-224
"Hsd17b12",118.296639493276,8.37883209383386,0.231243286898101,36.233839287737,1.78572031187317e-287,7.70368597353551e-286
"1700022H16Rik",90.7926897328955,8.36962752855688,0.250995555990244,33.3457199890909,8.40329420381276e-244,2.85766747517281e-242
"Nsmaf",97.5442515226016,8.35987384261726,0.236011066098131,35.4215333239558,7.96042474653122e-275,3.08947339605152e-273
"Tmprss2",89.9995885782015,8.35681388874203,0.266373715034786,31.3725169454152,4.79816371783171e-216,1.34658143048826e-214
"Ntsr2",89.6018866056292,8.35040216278712,0.262600185723583,31.7989194858258,6.69954912478588e-222,1.99268640634657e-220
"Styxl1",89.1275414847912,8.34265587323852,0.274362682920821,30.4074001042122,4.38516540071552e-203,1.11119239765704e-201
